"Area" "Item" "Year" "yield" "rain" "pest" "temp"
"18104" "Madagascar" "Soybeans" 1995 6236 1513 73.08 19.96
"18105" "Madagascar" "Sweet potatoes" 1995 59055 1513 73.08 19.96
"18106" "Madagascar" "Wheat" 1995 20000 1513 73.08 19.96
"18107" "Madagascar" "Cassava" 1996 67441 1513 152.01 19.71
"18108" "Madagascar" "Maize" 1996 9299 1513 152.01 19.71
"18109" "Madagascar" "Potatoes" 1996 57166 1513 152.01 19.71
"18110" "Madagascar" "Rice, paddy" 1996 21930 1513 152.01 19.71
"18111" "Madagascar" "Sorghum" 1996 6832 1513 152.01 19.71
"18112" "Madagascar" "Soybeans" 1996 6208 1513 152.01 19.71
"18113" "Madagascar" "Sweet potatoes" 1996 58140 1513 152.01 19.71
"18114" "Madagascar" "Wheat" 1996 20000 1513 152.01 19.71
"18115" "Madagascar" "Cassava" 1997 67542 1513 139.89 19.97
"18116" "Madagascar" "Maize" 1997 9368 1513 139.89 19.97
"18117" "Madagascar" "Potatoes" 1997 57377 1513 139.89 19.97
"18118" "Madagascar" "Rice, paddy" 1997 21737 1513 139.89 19.97
"18119" "Madagascar" "Sorghum" 1997 6795 1513 139.89 19.97
"18120" "Madagascar" "Soybeans" 1997 6180 1513 139.89 19.97
"18121" "Madagascar" "Sweet potatoes" 1997 56044 1513 139.89 19.97
"18122" "Madagascar" "Wheat" 1997 25000 1513 139.89 19.97
"18123" "Madagascar" "Cassava" 1998 67000 1513 88.26 20.11
"18124" "Madagascar" "Maize" 1998 8306 1513 88.26 20.11
"18125" "Madagascar" "Potatoes" 1998 57377 1513 88.26 20.11
"18126" "Madagascar" "Rice, paddy" 1998 20341 1513 88.26 20.11
"18127" "Madagascar" "Sorghum" 1998 6757 1513 88.26 20.11
"18128" "Madagascar" "Soybeans" 1998 6152 1513 88.26 20.11
"18129" "Madagascar" "Sweet potatoes" 1998 54255 1513 88.26 20.11
"18130" "Madagascar" "Wheat" 1998 25000 1513 88.26 20.11
"18131" "Madagascar" "Cassava" 1999 69994 1513 49.52 19.82
"18132" "Madagascar" "Maize" 1999 9162 1513 49.52 19.82
"18133" "Madagascar" "Potatoes" 1999 59388 1513 49.52 19.82
"18134" "Madagascar" "Rice, paddy" 1999 21284 1513 49.52 19.82
"18135" "Madagascar" "Sorghum" 1999 6720 1513 49.52 19.82
"18136" "Madagascar" "Soybeans" 1999 6124 1513 49.52 19.82
"18137" "Madagascar" "Sweet potatoes" 1999 56522 1513 49.52 19.82
"18138" "Madagascar" "Wheat" 1999 23480 1513 49.52 19.82
"18139" "Madagascar" "Cassava" 2000 70036 1513 130.46 19.65
"18140" "Madagascar" "Maize" 2000 8838 1513 130.46 19.65
"18141" "Madagascar" "Potatoes" 2000 58269 1513 130.46 19.65
"18142" "Madagascar" "Rice, paddy" 2000 20512 1513 130.46 19.65
"18143" "Madagascar" "Sorghum" 2000 6683 1513 130.46 19.65
"18144" "Madagascar" "Soybeans" 2000 6096 1513 130.46 19.65
"18145" "Madagascar" "Sweet potatoes" 2000 56319 1513 130.46 19.65
"18146" "Madagascar" "Wheat" 2000 23442 1513 130.46 19.65
"18147" "Madagascar" "Cassava" 2001 71320 1513 87.59 20.12
"18148" "Madagascar" "Maize" 2001 9290 1513 87.59 20.12
"18149" "Madagascar" "Potatoes" 2001 59661 1513 87.59 20.12
"18150" "Madagascar" "Rice, paddy" 2001 21956 1513 87.59 20.12
"18151" "Madagascar" "Sorghum" 2001 6645 1513 87.59 20.12
"18152" "Madagascar" "Soybeans" 2001 6068 1513 87.59 20.12
"18153" "Madagascar" "Sweet potatoes" 2001 57555 1513 87.59 20.12
"18154" "Madagascar" "Wheat" 2001 23810 1513 87.59 20.12
"18155" "Madagascar" "Cassava" 2002 67157 1513 240.84 20.14
"18156" "Madagascar" "Maize" 2002 8845 1513 240.84 20.14
"18157" "Madagascar" "Potatoes" 2002 59621 1513 240.84 20.14
"18158" "Madagascar" "Rice, paddy" 2002 21414 1513 240.84 20.14
"18159" "Madagascar" "Sorghum" 2002 6608 1513 240.84 20.14
"18160" "Madagascar" "Soybeans" 2002 6040 1513 240.84 20.14
"18161" "Madagascar" "Sweet potatoes" 2002 52178 1513 240.84 20.14
"18162" "Madagascar" "Wheat" 2002 23462 1513 240.84 20.14
"18163" "Madagascar" "Cassava" 2004 55178 1513 68.01 19.87
"18164" "Madagascar" "Maize" 2004 17779 1513 68.01 19.87
"18165" "Madagascar" "Potatoes" 2004 56139 1513 68.01 19.87
"18166" "Madagascar" "Rice, paddy" 2004 24475 1513 68.01 19.87
"18167" "Madagascar" "Sorghum" 2004 6469 1513 68.01 19.87
"18168" "Madagascar" "Soybeans" 2004 5990 1513 68.01 19.87
"18169" "Madagascar" "Sweet potatoes" 2004 51282 1513 68.01 19.87
"18170" "Madagascar" "Wheat" 2004 23454 1513 68.01 19.87
"18171" "Madagascar" "Cassava" 2005 76239 1513 114.51 20.05
"18172" "Madagascar" "Maize" 2005 15464 1513 114.51 20.05
"18173" "Madagascar" "Potatoes" 2005 58561 1513 114.51 20.05
"18174" "Madagascar" "Rice, paddy" 2005 27140 1513 114.51 20.05
"18175" "Madagascar" "Sorghum" 2005 6367 1513 114.51 20.05
"18176" "Madagascar" "Soybeans" 2005 5968 1513 114.51 20.05
"18177" "Madagascar" "Sweet potatoes" 2005 70897 1513 114.51 20.05
"18178" "Madagascar" "Wheat" 2005 23440 1513 114.51 20.05
"18179" "Madagascar" "Cassava" 2006 76035 1513 109.39 20.09
"18180" "Madagascar" "Maize" 2006 15891 1513 109.39 20.09
"18181" "Madagascar" "Potatoes" 2006 58565 1513 109.39 20.09
"18182" "Madagascar" "Rice, paddy" 2006 27667 1513 109.39 20.09
"18183" "Madagascar" "Sorghum" 2006 6266 1513 109.39 20.09
"18184" "Madagascar" "Soybeans" 2006 5946 1513 109.39 20.09
"18185" "Madagascar" "Sweet potatoes" 2006 72428 1513 109.39 20.09
"18186" "Madagascar" "Wheat" 2006 23256 1513 109.39 20.09
"18187" "Madagascar" "Cassava" 2007 75811 1513 93.88 20.02
"18188" "Madagascar" "Maize" 2007 16191 1513 93.88 20.02
"18189" "Madagascar" "Potatoes" 2007 59881 1513 93.88 20.02
"18190" "Madagascar" "Rice, paddy" 2007 28268 1513 93.88 20.02
"18191" "Madagascar" "Sorghum" 2007 6164 1513 93.88 20.02
"18192" "Madagascar" "Soybeans" 2007 5924 1513 93.88 20.02
"18193" "Madagascar" "Sweet potatoes" 2007 72814 1513 93.88 20.02
"18194" "Madagascar" "Wheat" 2007 24444 1513 93.88 20.02
"18195" "Madagascar" "Cassava" 2008 76713 1513 112.11 19.79
"18196" "Madagascar" "Maize" 2008 16569 1513 112.11 19.79
"18197" "Madagascar" "Potatoes" 2008 59912 1513 112.11 19.79
"18198" "Madagascar" "Rice, paddy" 2008 30495 1513 112.11 19.79
"18199" "Madagascar" "Sorghum" 2008 6063 1513 112.11 19.79
"18200" "Madagascar" "Soybeans" 2008 5902 1513 112.11 19.79
"18201" "Madagascar" "Sweet potatoes" 2008 71262 1513 112.11 19.79
"18202" "Madagascar" "Wheat" 2008 23810 1513 112.11 19.79
"18203" "Madagascar" "Cassava" 2009 75058 1513 143.9 20.13
"18204" "Madagascar" "Maize" 2009 16225 1513 143.9 20.13
"18205" "Madagascar" "Potatoes" 2009 59915 1513 143.9 20.13
"18206" "Madagascar" "Rice, paddy" 2009 35056 1513 143.9 20.13
"18207" "Madagascar" "Sorghum" 2009 5961 1513 143.9 20.13
"18208" "Madagascar" "Soybeans" 2009 5880 1513 143.9 20.13
"18209" "Madagascar" "Sweet potatoes" 2009 71721 1513 143.9 20.13
"18210" "Madagascar" "Wheat" 2009 23859 1513 143.9 20.13
"18211" "Madagascar" "Cassava" 2010 74144 1513 241.89 20.31
"18212" "Madagascar" "Maize" 2010 15577 1513 241.89 20.31
"18213" "Madagascar" "Potatoes" 2010 58940 1513 241.89 20.31
"18214" "Madagascar" "Rice, paddy" 2010 36249 1513 241.89 20.31
"18215" "Madagascar" "Sorghum" 2010 5972 1513 241.89 20.31
"18216" "Madagascar" "Soybeans" 2010 5960 1513 241.89 20.31
"18217" "Madagascar" "Sweet potatoes" 2010 72205 1513 241.89 20.31
"18218" "Madagascar" "Wheat" 2010 23982 1513 241.89 20.31
"18219" "Madagascar" "Cassava" 2011 73945 1513 310.36 20.33
"18220" "Madagascar" "Maize" 2011 15490 1513 310.36 20.33
"18221" "Madagascar" "Potatoes" 2011 58963 1513 310.36 20.33
"18222" "Madagascar" "Rice, paddy" 2011 37806 1513 310.36 20.33
"18223" "Madagascar" "Sorghum" 2011 5886 1513 310.36 20.33
"18224" "Madagascar" "Soybeans" 2011 5962 1513 310.36 20.33
"18225" "Madagascar" "Sweet potatoes" 2011 74011 1513 310.36 20.33
"18226" "Madagascar" "Wheat" 2011 23968 1513 310.36 20.33
"18227" "Madagascar" "Cassava" 2012 76214 1513 377.71 19.78
"18228" "Madagascar" "Maize" 2012 16290 1513 377.71 19.78
"18229" "Madagascar" "Potatoes" 2012 59267 1513 377.71 19.78
"18230" "Madagascar" "Rice, paddy" 2012 37661 1513 377.71 19.78
"18231" "Madagascar" "Sorghum" 2012 5870 1513 377.71 19.78
"18232" "Madagascar" "Soybeans" 2012 6000 1513 377.71 19.78
"18233" "Madagascar" "Sweet potatoes" 2012 75760 1513 377.71 19.78
"18234" "Madagascar" "Wheat" 2012 24045 1513 377.71 19.78
"18235" "Madagascar" "Cassava" 2013 77707 1513 507.94 19.34
"18236" "Madagascar" "Maize" 2013 16288 1513 507.94 19.34
"18237" "Madagascar" "Potatoes" 2013 59375 1513 507.94 19.34
"18238" "Madagascar" "Rice, paddy" 2013 39449 1513 507.94 19.34
"18239" "Madagascar" "Sorghum" 2013 5652 1513 507.94 19.34
"18240" "Madagascar" "Soybeans" 2013 5867 1513 507.94 19.34
"18241" "Madagascar" "Sweet potatoes" 2013 77058 1513 507.94 19.34
"18242" "Madagascar" "Wheat" 2013 24122 1513 507.94 19.34
"18243" "Malawi" "Cassava" 1990 23536 1181 173.19 20.86
"18244" "Malawi" "Maize" 1990 9993 1181 173.19 20.86
"18245" "Malawi" "Plantains and others" 1990 40179 1181 173.19 20.86
"18246" "Malawi" "Potatoes" 1990 102044 1181 173.19 20.86
"18247" "Malawi" "Rice, paddy" 1990 14903 1181 173.19 20.86
"18248" "Malawi" "Sorghum" 1990 5015 1181 173.19 20.86
"18249" "Malawi" "Wheat" 1990 7735 1181 173.19 20.86
"18250" "Malawi" "Cassava" 1991 23432 1181 173.19 20.4
"18251" "Malawi" "Maize" 1991 11419 1181 173.19 20.4
"18252" "Malawi" "Plantains and others" 1991 40000 1181 173.19 20.4
"18253" "Malawi" "Potatoes" 1991 66730 1181 173.19 20.4
"18254" "Malawi" "Rice, paddy" 1991 19237 1181 173.19 20.4
"18255" "Malawi" "Sorghum" 1991 5979 1181 173.19 20.4
"18256" "Malawi" "Wheat" 1991 5870 1181 173.19 20.4
"18257" "Malawi" "Cassava" 1992 20140 1181 173.19 20.89
"18258" "Malawi" "Maize" 1992 4802 1181 173.19 20.89
"18259" "Malawi" "Plantains and others" 1992 39362 1181 173.19 20.89
"18260" "Malawi" "Potatoes" 1992 135970 1181 173.19 20.89
"18261" "Malawi" "Rice, paddy" 1992 13046 1181 173.19 20.89
"18262" "Malawi" "Sorghum" 1992 1430 1181 173.19 20.89
"18263" "Malawi" "Wheat" 1992 4239 1181 173.19 20.89
"18264" "Malawi" "Cassava" 1993 28781 1181 173.19 20.43
"18265" "Malawi" "Maize" 1993 15327 1181 173.19 20.43
"18266" "Malawi" "Plantains and others" 1993 38789 1181 173.19 20.43
"18267" "Malawi" "Potatoes" 1993 90947 1181 173.19 20.43
"18268" "Malawi" "Rice, paddy" 1993 16834 1181 173.19 20.43
"18269" "Malawi" "Sorghum" 1993 4921 1181 173.19 20.43
"18270" "Malawi" "Wheat" 1993 6306 1181 173.19 20.43
"18271" "Malawi" "Cassava" 1994 34660 1181 173.19 20.59
"18272" "Malawi" "Maize" 1994 9209 1181 173.19 20.59
"18273" "Malawi" "Plantains and others" 1994 38004 1181 173.19 20.59
"18274" "Malawi" "Potatoes" 1994 85376 1181 173.19 20.59
"18275" "Malawi" "Rice, paddy" 1994 15195 1181 173.19 20.59
"18276" "Malawi" "Sorghum" 1994 3059 1181 173.19 20.59
"18277" "Malawi" "Wheat" 1994 2244 1181 173.19 20.59
"18278" "Malawi" "Cassava" 1995 34669 1181 173.19 20.86
"18279" "Malawi" "Maize" 1995 13517 1181 173.19 20.86
"18280" "Malawi" "Plantains and others" 1995 38004 1181 173.19 20.86
"18281" "Malawi" "Potatoes" 1995 58002 1181 173.19 20.86
"18282" "Malawi" "Rice, paddy" 1995 15635 1181 173.19 20.86
"18283" "Malawi" "Sorghum" 1995 7261 1181 173.19 20.86
"18284" "Malawi" "Wheat" 1995 6865 1181 173.19 20.86
"18285" "Malawi" "Cassava" 1996 45875 1181 173.19 20.47
"18286" "Malawi" "Maize" 1996 14433 1181 173.19 20.47
"18287" "Malawi" "Plantains and others" 1996 38480 1181 173.19 20.47
"18288" "Malawi" "Potatoes" 1996 90293 1181 173.19 20.47
"18289" "Malawi" "Rice, paddy" 1996 17619 1181 173.19 20.47
"18290" "Malawi" "Sorghum" 1996 7196 1181 173.19 20.47
"18291" "Malawi" "Wheat" 1996 8619 1181 173.19 20.47
"18292" "Malawi" "Cassava" 1997 57249 1181 173.19 20.62
"18293" "Malawi" "Maize" 1997 10959 1181 173.19 20.62
"18294" "Malawi" "Plantains and others" 1997 38907 1181 173.19 20.62
"18295" "Malawi" "Potatoes" 1997 95765 1181 173.19 20.62
"18296" "Malawi" "Rice, paddy" 1997 16273 1181 173.19 20.62
"18297" "Malawi" "Sorghum" 1997 4712 1181 173.19 20.62
"18298" "Malawi" "Wheat" 1997 5896 1181 173.19 20.62
"18299" "Malawi" "Cassava" 1998 54939 1181 131.59 20.92
"18300" "Malawi" "Maize" 1998 13711 1181 131.59 20.92
"18301" "Malawi" "Plantains and others" 1998 42756 1181 131.59 20.92
"18302" "Malawi" "Potatoes" 1998 104774 1181 131.59 20.92
"18303" "Malawi" "Rice, paddy" 1998 16409 1181 131.59 20.92
"18304" "Malawi" "Sorghum" 1998 6105 1181 131.59 20.92
"18305" "Malawi" "Wheat" 1998 7418 1181 131.59 20.92
"18306" "Malawi" "Cassava" 1999 54563 1181 123.64 20.26
"18307" "Malawi" "Maize" 1999 18109 1181 123.64 20.26
"18308" "Malawi" "Plantains and others" 1999 48810 1181 123.64 20.26
"18309" "Malawi" "Potatoes" 1999 112207 1181 123.64 20.26
"18310" "Malawi" "Rice, paddy" 1999 20279 1181 123.64 20.26
"18311" "Malawi" "Sorghum" 1999 6980 1181 123.64 20.26
"18312" "Malawi" "Wheat" 1999 7877 1181 123.64 20.26
"18313" "Malawi" "Cassava" 2000 154605 1181 220.22 20.22
"18314" "Malawi" "Maize" 2000 17428 1181 220.22 20.22
"18315" "Malawi" "Plantains and others" 2000 57895 1181 220.22 20.22
"18316" "Malawi" "Potatoes" 2000 114561 1181 220.22 20.22
"18317" "Malawi" "Rice, paddy" 2000 16451 1181 220.22 20.22
"18318" "Malawi" "Sorghum" 2000 6687 1181 220.22 20.22
"18319" "Malawi" "Wheat" 2000 7968 1181 220.22 20.22
"18320" "Malawi" "Cassava" 2001 169416 1181 177.24 20.59
"18321" "Malawi" "Maize" 2001 11845 1181 177.24 20.59
"18322" "Malawi" "Plantains and others" 2001 65714 1181 177.24 20.59
"18323" "Malawi" "Potatoes" 2001 135370 1181 177.24 20.59
"18324" "Malawi" "Rice, paddy" 2001 18576 1181 177.24 20.59
"18325" "Malawi" "Sorghum" 2001 6804 1181 177.24 20.59
"18326" "Malawi" "Wheat" 2001 8989 1181 177.24 20.59
"18327" "Malawi" "Cassava" 2002 149635 1181 134.25 20.76
"18328" "Malawi" "Maize" 2002 10460 1181 134.25 20.76
"18329" "Malawi" "Plantains and others" 2002 75000 1181 134.25 20.76
"18330" "Malawi" "Potatoes" 2002 126773 1181 134.25 20.76
"18331" "Malawi" "Rice, paddy" 2002 16425 1181 134.25 20.76
"18332" "Malawi" "Sorghum" 2002 7197 1181 134.25 20.76
"18333" "Malawi" "Wheat" 2002 5588 1181 134.25 20.76
"18334" "Malawi" "Cassava" 2004 161644 1181 48.28 20.44
"18335" "Malawi" "Maize" 2004 10460 1181 48.28 20.44
"18336" "Malawi" "Plantains and others" 2004 100000 1181 48.28 20.44
"18337" "Malawi" "Potatoes" 2004 120873 1181 48.28 20.44
"18338" "Malawi" "Rice, paddy" 2004 11681 1181 48.28 20.44
"18339" "Malawi" "Sorghum" 2004 6446 1181 48.28 20.44
"18340" "Malawi" "Soybeans" 2004 6447 1181 48.28 20.44
"18341" "Malawi" "Wheat" 2004 7537 1181 48.28 20.44
"18342" "Malawi" "Cassava" 2005 142995 1181 295.51 21.37
"18343" "Malawi" "Maize" 2005 8093 1181 295.51 21.37
"18344" "Malawi" "Plantains and others" 2005 96875 1181 295.51 21.37
"18345" "Malawi" "Potatoes" 2005 90371 1181 295.51 21.37
"18346" "Malawi" "Rice, paddy" 2005 8424 1181 295.51 21.37
"18347" "Malawi" "Sorghum" 2005 2656 1181 295.51 21.37
"18348" "Malawi" "Soybeans" 2005 5797 1181 295.51 21.37
"18349" "Malawi" "Wheat" 2005 8707 1181 295.51 21.37
"18350" "Malawi" "Cassava" 2006 173116 1181 202.35 20.63
"18351" "Malawi" "Maize" 2006 14814 1181 202.35 20.63
"18352" "Malawi" "Plantains and others" 2006 94118 1181 202.35 20.63
"18353" "Malawi" "Potatoes" 2006 133445 1181 202.35 20.63
"18354" "Malawi" "Rice, paddy" 2006 17576 1181 202.35 20.63
"18355" "Malawi" "Sorghum" 2006 7688 1181 202.35 20.63
"18356" "Malawi" "Soybeans" 2006 7639 1181 202.35 20.63
"18357" "Malawi" "Wheat" 2006 12071 1181 202.35 20.63
"18358" "Malawi" "Cassava" 2007 187722 1181 524.46 20.67
"18359" "Malawi" "Maize" 2007 26547 1181 524.46 20.67
"18360" "Malawi" "Plantains and others" 2007 94286 1181 524.46 20.67
"18361" "Malawi" "Potatoes" 2007 151922 1181 524.46 20.67
"18362" "Malawi" "Rice, paddy" 2007 19481 1181 524.46 20.67
"18363" "Malawi" "Sorghum" 2007 8593 1181 524.46 20.67
"18364" "Malawi" "Soybeans" 2007 8972 1181 524.46 20.67
"18365" "Malawi" "Wheat" 2007 22968 1181 524.46 20.67
"18366" "Malawi" "Cassava" 2008 190760 1181 624.52 20.42
"18367" "Malawi" "Maize" 2008 16498 1181 624.52 20.42
"18368" "Malawi" "Plantains and others" 2008 95374 1181 624.52 20.42
"18369" "Malawi" "Potatoes" 2008 146009 1181 624.52 20.42
"18370" "Malawi" "Rice, paddy" 2008 18200 1181 624.52 20.42
"18371" "Malawi" "Sorghum" 2008 8314 1181 624.52 20.42
"18372" "Malawi" "Soybeans" 2008 8722 1181 624.52 20.42
"18373" "Malawi" "Wheat" 2008 16133 1181 624.52 20.42
"18374" "Malawi" "Cassava" 2009 202912 1181 736.25 20.68
"18375" "Malawi" "Maize" 2009 22265 1181 736.25 20.68
"18376" "Malawi" "Plantains and others" 2009 96524 1181 736.25 20.68
"18377" "Malawi" "Potatoes" 2009 161923 1181 736.25 20.68
"18378" "Malawi" "Rice, paddy" 2009 21259 1181 736.25 20.68
"18379" "Malawi" "Sorghum" 2009 7968 1181 736.25 20.68
"18380" "Malawi" "Soybeans" 2009 9804 1181 736.25 20.68
"18381" "Malawi" "Wheat" 2009 15006 1181 736.25 20.68
"18382" "Malawi" "Cassava" 2010 204311 1181 584.12 21.34
"18383" "Malawi" "Maize" 2010 20158 1181 584.12 21.34
"18384" "Malawi" "Plantains and others" 2010 97581 1181 584.12 21.34
"18385" "Malawi" "Potatoes" 2010 160600 1181 584.12 21.34
"18386" "Malawi" "Rice, paddy" 2010 18631 1181 584.12 21.34
"18387" "Malawi" "Sorghum" 2010 6094 1181 584.12 21.34
"18388" "Malawi" "Soybeans" 2010 9757 1181 584.12 21.34
"18389" "Malawi" "Wheat" 2010 15123 1181 584.12 21.34
"18390" "Malawi" "Cassava" 2011 215408 1181 553.57 20.92
"18391" "Malawi" "Maize" 2011 22079 1181 553.57 20.92
"18392" "Malawi" "Plantains and others" 2011 98694 1181 553.57 20.92
"18393" "Malawi" "Potatoes" 2011 159930 1181 553.57 20.92
"18394" "Malawi" "Rice, paddy" 2011 19125 1181 553.57 20.92
"18395" "Malawi" "Sorghum" 2011 8184 1181 553.57 20.92
"18396" "Malawi" "Soybeans" 2011 9977 1181 553.57 20.92
"18397" "Malawi" "Wheat" 2011 15214 1181 553.57 20.92
"18398" "Malawi" "Cassava" 2012 223883 1181 775.83 20.42
"18399" "Malawi" "Maize" 2012 21932 1181 775.83 20.42
"18400" "Malawi" "Plantains and others" 2012 100000 1181 775.83 20.42
"18401" "Malawi" "Potatoes" 2012 172009 1181 775.83 20.42
"18402" "Malawi" "Rice, paddy" 2012 18453 1181 775.83 20.42
"18403" "Malawi" "Sorghum" 2012 8335 1181 775.83 20.42
"18404" "Malawi" "Soybeans" 2012 10433 1181 775.83 20.42
"18405" "Malawi" "Wheat" 2012 15104 1181 775.83 20.42
"18406" "Malawi" "Cassava" 2013 228041 1181 1500.27 19.68
"18407" "Malawi" "Maize" 2013 21708 1181 1500.27 19.68
"18408" "Malawi" "Plantains and others" 2013 100966 1181 1500.27 19.68
"18409" "Malawi" "Potatoes" 2013 175414 1181 1500.27 19.68
"18410" "Malawi" "Rice, paddy" 2013 19174 1181 1500.27 19.68
"18411" "Malawi" "Sorghum" 2013 9647 1181 1500.27 19.68
"18412" "Malawi" "Soybeans" 2013 9791 1181 1500.27 19.68
"18413" "Malawi" "Wheat" 2013 14058 1181 1500.27 19.68
"18414" "Malaysia" "Cassava" 1990 97297 2875 39406.48 27.21
"18415" "Malaysia" "Maize" 1990 17500 2875 39406.48 27.21
"18416" "Malaysia" "Rice, paddy" 1990 27694 2875 39406.48 27.21
"18417" "Malaysia" "Soybeans" 1990 3333 2875 39406.48 27.21
"18418" "Malaysia" "Sweet potatoes" 1990 110000 2875 39406.48 27.21
"18419" "Malaysia" "Cassava" 1991 103125 2875 39406.48 27.04
"18420" "Malaysia" "Maize" 1991 17500 2875 39406.48 27.04
"18421" "Malaysia" "Rice, paddy" 1991 28178 2875 39406.48 27.04
"18422" "Malaysia" "Sweet potatoes" 1991 110000 2875 39406.48 27.04
"18423" "Malaysia" "Cassava" 1992 103333 2875 39406.48 27.05
"18424" "Malaysia" "Maize" 1992 17143 2875 39406.48 27.05
"18425" "Malaysia" "Rice, paddy" 1992 29918 2875 39406.48 27.05
"18426" "Malaysia" "Sweet potatoes" 1992 110000 2875 39406.48 27.05
"18427" "Malaysia" "Cassava" 1993 111111 2875 39406.48 26.99
"18428" "Malaysia" "Maize" 1993 19000 2875 39406.48 26.99
"18429" "Malaysia" "Rice, paddy" 1993 30348 2875 39406.48 26.99
"18430" "Malaysia" "Sweet potatoes" 1993 110000 2875 39406.48 26.99
"18431" "Malaysia" "Cassava" 1994 112000 2875 39406.48 27
"18432" "Malaysia" "Maize" 1994 20000 2875 39406.48 27
"18433" "Malaysia" "Rice, paddy" 1994 30614 2875 39406.48 27
"18434" "Malaysia" "Sweet potatoes" 1994 110000 2875 39406.48 27
"18435" "Malaysia" "Cassava" 1995 115000 2875 39406.48 27.05
"18436" "Malaysia" "Maize" 1995 18696 2875 39406.48 27.05
"18437" "Malaysia" "Rice, paddy" 1995 31619 2875 39406.48 27.05
"18438" "Malaysia" "Sweet potatoes" 1995 110000 2875 39406.48 27.05
"18439" "Malaysia" "Cassava" 1996 114286 2875 39406.48 27.04
"18440" "Malaysia" "Maize" 1996 18000 2875 39406.48 27.04
"18441" "Malaysia" "Rice, paddy" 1996 32510 2875 39406.48 27.04
"18442" "Malaysia" "Sweet potatoes" 1996 109375 2875 39406.48 27.04
"18443" "Malaysia" "Cassava" 1997 123333 2875 39406.48 27.29
"18444" "Malaysia" "Maize" 1997 18462 2875 39406.48 27.29
"18445" "Malaysia" "Rice, paddy" 1997 30676 2875 39406.48 27.29
"18446" "Malaysia" "Sweet potatoes" 1997 111111 2875 39406.48 27.29
"18447" "Malaysia" "Cassava" 1998 141667 2875 39406.48 27.89
"18448" "Malaysia" "Maize" 1998 18519 2875 39406.48 27.89
"18449" "Malaysia" "Rice, paddy" 1998 28829 2875 39406.48 27.89
"18450" "Malaysia" "Sweet potatoes" 1998 112000 2875 39406.48 27.89
"18451" "Malaysia" "Cassava" 1999 150000 2875 39406.48 26.95
"18452" "Malaysia" "Maize" 1999 21111 2875 39406.48 26.95
"18453" "Malaysia" "Rice, paddy" 1999 29415 2875 39406.48 26.95
"18454" "Malaysia" "Sweet potatoes" 1999 108696 2875 39406.48 26.95
"18455" "Malaysia" "Cassava" 2000 141176 2875 39406.48 27.14
"18456" "Malaysia" "Maize" 2000 24074 2875 39406.48 27.14
"18457" "Malaysia" "Rice, paddy" 2000 30640 2875 39406.48 27.14
"18458" "Malaysia" "Sweet potatoes" 2000 111111 2875 39406.48 27.14
"18459" "Malaysia" "Cassava" 2001 157143 2875 39406.48 27.24
"18460" "Malaysia" "Maize" 2001 30455 2875 39406.48 27.24
"18461" "Malaysia" "Rice, paddy" 2001 31101 2875 39406.48 27.24
"18462" "Malaysia" "Sweet potatoes" 2001 113900 2875 39406.48 27.24
"18463" "Malaysia" "Cassava" 2002 172414 2875 39406.48 27.57
"18464" "Malaysia" "Maize" 2002 30435 2875 39406.48 27.57
"18465" "Malaysia" "Rice, paddy" 2002 32385 2875 39406.48 27.57
"18466" "Malaysia" "Sweet potatoes" 2002 108800 2875 39406.48 27.57
"18467" "Malaysia" "Cassava" 2004 202500 2875 39406.48 27.35
"18468" "Malaysia" "Maize" 2004 30000 2875 39406.48 27.35
"18469" "Malaysia" "Rice, paddy" 2004 33260 2875 39406.48 27.35
"18470" "Malaysia" "Sweet potatoes" 2004 120523 2875 39406.48 27.35
"18471" "Malaysia" "Cassava" 2005 222857 2875 39406.48 27.59
"18472" "Malaysia" "Maize" 2005 30000 2875 39406.48 27.59
"18473" "Malaysia" "Rice, paddy" 2005 34221 2875 39406.48 27.59
"18474" "Malaysia" "Sweet potatoes" 2005 126406 2875 39406.48 27.59
"18475" "Malaysia" "Cassava" 2006 233333 2875 39406.48 27.29
"18476" "Malaysia" "Maize" 2006 32000 2875 39406.48 27.29
"18477" "Malaysia" "Rice, paddy" 2006 33907 2875 39406.48 27.29
"18478" "Malaysia" "Sweet potatoes" 2006 142868 2875 39406.48 27.29
"18479" "Malaysia" "Cassava" 2007 161565 2875 46868.35 27.23
"18480" "Malaysia" "Maize" 2007 48554 2875 46868.35 27.23
"18481" "Malaysia" "Rice, paddy" 2007 35277 2875 46868.35 27.23
"18482" "Malaysia" "Sweet potatoes" 2007 162751 2875 46868.35 27.23
